,lat,lon,amenity,name,tags,address,Code,Place,is chain
1480,49.3288463,-123.1556108,cafe,bubble tree cafe,"{'addr:housenumber': '1443', 'addr:street': 'Clyde Avenue', 'addr:city': 'West Vancouver'}","1445A Clyde Ave, West Vancouver, BC V7T 1E9, Canada",V7T,West Vancouver Southeast,False
1481,49.3288683,-123.1562631,restaurant,shanghai village,"{'addr:housenumber': '1479', 'addr:street': 'Clyde Avenue', 'addr:city': 'West Vancouver'}","1489 Clyde Ave, West Vancouver, BC V7T 1E9, Canada",V7T,West Vancouver Southeast,False
1482,49.3277186,-123.1541273,restaurant,heirloom,"{'addr:housenumber': '1390', 'addr:street': 'Marine Drive', 'addr:city': 'West Vancouver'}","1390 Marine Dr, West Vancouver, BC V7T 1A7, Canada",V7T,West Vancouver Southeast,False
1483,49.3281899,-123.1551562,restaurant,lao chi chinese cuisine,"{'addr:housenumber': '1425', 'addr:street': 'Marine Drive', 'addr:unit': '130', 'addr:city': 'West Vancouver'}","130-1425 Marine Dr, West Vancouver, BC V7T 1B9, Canada",V7T,West Vancouver Southeast,False
1485,49.3274811,-123.1566228,cafe,cafe crema,"{'addr:housenumber': '1495', 'addr:street': 'Bellevue Avenue', 'addr:city': 'West Vancouver'}","1497 Bellevue Ave, West Vancouver, BC V7T 2X4, Canada",V7T,West Vancouver Southeast,False
1486,49.32838270000001,-123.1562592,restaurant,ginger & soy chinese cuisine,"{'addr:housenumber': '1487', 'addr:street': 'Marine Drive', 'addr:city': 'West Vancouver'}","1487 Marine Dr, West Vancouver, BC V7T 1B8, Canada",V7T,West Vancouver Southeast,False
1487,49.3252622,-123.1426122,pub,the village taphouse,{},"900 Main St, West Vancouver, BC V7T 1A1, Canada",V7T,West Vancouver Southeast,False
1488,49.3259138,-123.14101770000002,cafe,delaney's coffee,"{'level': '0', 'alt_name': ""Delaney's Coffee House""}","815 Main St, West Vancouver, BC V7T 2Z3, Canada",V7T,West Vancouver Southeast,False
1492,49.2764267,-122.849875,restaurant,spacca napoli,{'cuisine': 'pizza'},"2801 St Johns St, Port Moody, BC V3H 2B9, Canada",V3H,Port Moody,False
1493,49.2762369,-122.8445501,restaurant,namoo sushi,"{'addr:housenumber': '3003', 'website': 'http://www.namoosushi.com', 'phone': '+1-604-949-1017', 'opening_hours': 'Mo-Th 11:30-15:00,16:30-20:30; Fr-Sa 11:30-15:00,16:30-21:30', 'cuisine': 'sushi', 'addr:street': 'Saint Johns Street', 'addr:unit': '101'}","3003 St Johns St, Port Moody, BC V3H 2C4, Canada",V3H,Port Moody,False
1494,49.2795471,-122.82931,pub,romer's,"{'addr:housenumber': '7- 101', 'addr:street': 'Morrissey Road'}","101 Morrissey Rd, Port Moody, BC V3H 5N1, Canada",V3H,Port Moody,False
1495,49.2785872,-122.8510267,pub,parkside brewing,"{'website': 'http://www.theparksidebrewery.com/tasting-room/', 'microbrewery': 'yes', 'shop': 'alcohol', 'phone': '+1-604-492-2731', 'opening_hours': 'Su-Mo 12:00-22:00; Tu-Sa 12:00-23:00', 'outdoor_seating': 'yes', 'email': 'info@theparksidebrewery.com'}","2731 Murray St, Port Moody, BC V3H 3R5, Canada",V3H,Port Moody,False
1496,49.27665620000001,-122.8310949,restaurant,joker's pizzaria,"{'cuisine': 'pizza', 'name:en': ""Joker's Pizzaria""}","3256 BC-7A, Port Moody, BC V3H 0B9, Canada",V3H,Port Moody,False
1497,49.2838311,-122.82775,restaurant,gourmet chinese,"{'addr:housenumber': '221', 'cuisine': 'chinese', 'name:en': 'Gourmet Chinese', 'addr:street': 'Ioco Road', 'addr:postcode': 'V3H 2V7', 'addr:unit': '350', 'addr:city': 'Port Moody'}","350-221 Ioco Rd, Port Moody, BC V3H 2V7, Canada",V3H,Port Moody,False
1498,49.2718554,-122.8764461,fast_food,mega donair,{'name:en': 'Mega Donair'},"912 Clarke Rd, Port Moody, BC V3H 1L9, Canada",V3H,Port Moody,False
1499,49.2769717,-122.848341,restaurant,nicolelina's cafe,"{'addr:housenumber': '2838', 'name:en': ""Nicolelina's Cafe"", 'addr:street': 'Saint Johns Street'}","2838 St Johns St, Port Moody, BC V3H 2C1, Canada",V3H,Port Moody,False
1500,49.2770393,-122.8354693,restaurant,shawliz,"{'addr:housenumber': '3190', 'cuisine': 'arab', 'name:en': 'Shawliz', 'addr:street': 'Saint Johns Street', 'addr:postcode': 'V3H 2C9', 'addr:city': 'Port Moody'}","3180 Barnet Hwy, Port Moody, BC V3H 2C7, Canada",V3H,Port Moody,False
1501,49.2768777,-122.839686,restaurant,matsuzushi,"{'cuisine': 'sushi', 'name:en': 'Matsuzushi', 'addr:street': 'Saint Johns Street'}","6 St Johns St, Port Moody, BC V3H 5E3, Canada",V3H,Port Moody,False
1502,49.2770299,-122.8488586,restaurant,greek guys,"{'cuisine': 'greek', 'addr:street': 'Saint Johns Street', 'takeaway': 'only'}","2818 St Johns St, Port Moody, BC V3H 2C1, Canada",V3H,Port Moody,False
1503,49.2825785,-122.8255002,restaurant,murasaki,"{'delivery': 'no', 'addr:housenumber': '254', 'cuisine': 'japanese', 'outdoor_seating': 'yes', 'addr:street': 'Newport Drive', 'addr:postcode': 'V3H 5B9', 'addr:city': 'Port Moody'}","252 Newport Dr, Port Moody, BC V3H 5B9, Canada",V3H,Port Moody,False
1505,49.27638220000001,-122.857784,restaurant,golphis steak & lobster,"{'addr:housenumber': '2409', 'name:en': 'Golphis', 'addr:street': 'Saint Johns Street'}","2409 St Johns St, Port Moody, BC V3H 2A8, Canada",V3H,Port Moody,False
1507,49.2800621,-122.8285222,restaurant,sango,"{'cuisine': 'japanese', 'addr:housenumber': '130', 'addr:street': 'Brew Street'}","110 Brew St, Port Moody, BC V3H 0E4, Canada",V3H,Port Moody,False
1511,49.278541,-122.8484018,pub,twin sails brewery,"{'addr:housenumber': '2821', 'website': 'https://twinsailsbrewing.com/', 'microbrewery': 'yes', 'shop': 'alcohol', 'brewery': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Murray Street', 'addr:postcode': 'V3H 1X3', 'email': 'info@twinsailsbrewing.com', 'addr:city': 'Port Moody'}","2821 Murray St, Port Moody, BC V3H 1X3, Canada",V3H,Port Moody,False
1512,49.2776617,-122.8577503,cafe,gallery cafe,{},"2411 Clarke St, Port Moody, BC V3H 1Z2, Canada",V3H,Port Moody,False
1514,49.2769826,-122.8579988,restaurant,lougheed wonton restaurant,{'name:en': 'Lougheed Wonton Restaurant'},"2408 St Johns St, Port Moody, BC V3H 2B1, Canada",V3H,Port Moody,False
1516,49.2769189,-122.8577631,restaurant,henry's kitchen,{'cuisine': 'italian;french'},"2410 BC-7A, Port Moody, BC V3H 2B1, Canada",V3H,Port Moody,False
1517,49.2776673,-122.859512,restaurant,rosa's cucina italiana,"{'cuisine': 'italian', 'addr:housenumber': '2335', 'addr:street': 'Clarke Street', 'addr:postcode': 'V3H 2B2', 'addr:city': 'Port Moody'}","2331 Clarke St, Port Moody, BC V3H 1Y9, Canada",V3H,Port Moody,False
1518,49.2839245,-122.826928,restaurant,hanayuki sushi,"{'cuisine': 'sushi', 'addr:housenumber': '221', 'addr:street': 'Ioco Road', 'addr:postcode': 'V3H 2V7', 'addr:city': 'Port Moody'}","228 Ungless Way, Port Moody, BC V3H 4Y9, Canada",V3H,Port Moody,False
1519,49.2762481,-122.84396940000002,restaurant,kurumba,{'phone': '+1-604-461-2245'},"3003 St Johns St, Port Moody, BC V3H 2C4, Canada",V3H,Port Moody,False
1521,49.2785388,-122.8487087,pub,yellow dog brewing,"{'addr:housenumber': '2817', 'website': 'http://yellowdogbeer.com', 'microbrewery': 'yes', 'phone': '+1-604-492-0191', 'opening_hours': 'Mo-Sa 11:00-23:00; Su 10:00-22:00', 'outdoor_seating': 'yes', 'addr:street': 'Murray Street', 'addr:postcode': 'V3H 1X3', 'email': 'info@yellowdogbrew.com', 'addr:city': 'Port Moody'}","2817 Murray St, Port Moody, BC V3H 1X3, Canada",V3H,Port Moody,False
1522,49.2786245,-122.8543622,pub,moody ales,"{'addr:housenumber': '2601', 'website': 'http://www.moodyales.com/', 'microbrewery': 'yes', 'shop': 'alcohol', 'phone': '+1-604-492-3911', 'opening_hours': 'Su 11:00-22:00; Mo 12:00-22:00; Tu-Th 12:00-23:00; Fr-Sa 11:00-23:00', 'outdoor_seating': 'yes', 'addr:street': 'Murray Street', 'addr:postcode': 'V3H 3R5', 'email': 'beer@moodyales.com', 'addr:city': 'Port Moody'}","2601 Murray St, Port Moody, BC V3H 1X1, Canada",V3H,Port Moody,False
1523,49.2773604,-122.8583325,restaurant,aroma indian restaurant,{'cuisine': 'indian'},"50 Queens St, Port Moody, BC V3H 2N4, Canada",V3H,Port Moody,False
1524,49.2769812,-122.857362,pub,burrard public house,{},"2414 St Johns St, Port Moody, BC V3H 2B1, Canada",V3H,Port Moody,False
1525,49.2769132,-122.832616,pub,brew street pub,"{'addr:housenumber': '3224', 'brewery': 'Guinness;various', 'outdoor_seating': 'yes', 'addr:street': 'Saint Johns Street', 'addr:postcode': 'V3H 2C9', 'addr:city': 'Port Moody'}","3224 St Johns St, Port Moody, BC V3H 2C9, Canada",V3H,Port Moody,False
1526,49.2794779,-122.8494092,ice_cream,rocky point ice cream,{'cuisine': 'ice_cream'},"2800 Murray St, Port Moody, BC V3H 1X2, Canada",V3H,Port Moody,False
1527,49.2800785,-122.8501,fast_food,pajo's,"{'name:en': ""Pajo's""}","2800 Murray St, Port Moody, BC V3H 1X2, Canada",V3H,Port Moody,False
1528,49.280924,-122.85053909999998,restaurant,boathouse,"{'cuisine': 'regional', 'addr:housenumber': '2770', 'website': 'http://boathouserestaurants.ca/locations/#PORT MOODY', 'addr:street': 'Esplanade Street'}","2770 Esplanade Ave, Port Moody, BC V3H 3R5, Canada",V3H,Port Moody,False
1529,49.2824941,-122.8256052,ice_cream,casa dolce gelato,{},"252 Newport Dr, Port Moody, BC V3H 5B9, Canada",V3H,Port Moody,False
1532,49.2823155,-122.82586059999998,pub,st. james well pub,"{'addr:housenumber': '248', 'brewery': 'Guinness;various', 'description': 'Pub food menu, TV Sports', 'outdoor_seating': 'yes', 'addr:street': 'Newport Drive', 'addr:postcode': 'V3H 5B9', 'addr:city': 'Port Moody'}","248 Newport Dr, Port Moody, BC V3H 5B9, Canada",V3H,Port Moody,False
1533,49.2786009,-122.8377554,cafe,caffè divano,"{'internet_access': 'wlan', 'cuisine': 'coffee_shop'}","101 Klahanie Dr, Port Moody, BC V3H 0C3, Canada",V3H,Port Moody,False
1537,49.2786444,-122.8532554,bar,the bakery tasting room,"{'opening_hours': 'Mo-Th 13:00-22:00; Fr 12:00-23:00; Sa 11:00-23:00; Su 12:00-21:00', 'shop': 'alcohol', 'outdoor_seating': 'yes', 'phone': '+1-604-492-4905', 'email': 'beer@thebakerybrewing.com'}","2617 Murray St, Port Moody, BC V3H 1X1, Canada",V3H,Port Moody,False
1538,49.2770401,-122.8489166,restaurant,aroy thai,"{'addr:housenumber': '2816', 'website': 'http://aroythai.ca', 'phone': '6049491811', 'cuisine': 'thai', 'addr:street': 'Saint Johns Street', 'addr:postcode': 'V3H2C1'}","2816 St Johns St, Port Moody, BC V3H 2C1, Canada",V3H,Port Moody,False
1539,49.281888,-122.8270859,cafe,the green moustache,{'diet:organic': 'yes'},"202 Newport Dr, Port Moody, BC V3H 5B7, Canada",V3H,Port Moody,False
1541,49.2824201,-122.8263395,cafe,gallagher's cafe,"{'addr:housenumber': '232', 'internet_access': 'yes', 'level': '1', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Newport Drive', 'addr:postcode': 'V3H 5B9', 'addr:city': 'Port Moody'}","232 Newport Dr, Port Moody, BC V3H 5B8, Canada",V3H,Port Moody,False
1542,49.2785669,-122.81886609999998,restaurant,Sushi Mori,{'cuisine': 'greek'},"2565 Barnet Hwy, Coquitlam, BC V3H 4E2, Canada",V3H,Port Moody,False
1543,49.2873953,-123.1288386,restaurant,joongwon,"{'addr:housenumber': '1329', 'addr:street': 'Robson Street'}","1329 Robson St, Vancouver, BC V6E 2B1, Canada",V6E,Vancouver (South West End),False
1544,49.2866244,-123.1282577,fast_food,chongqing on robson,"{'addr:housenumber': '1260', 'website': 'https://chong-qing-restaurant-online-ordering.securebrygid.com', 'phone': '+1-604-568-0303', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'chinese', 'addr:street': 'Robson Street', 'addr:postcode': 'V6E 1C1', 'addr:city': 'Vancouver'}","1270 Robson St, Vancouver, BC V6E 3Z6, Canada",V6E,Vancouver (South West End),False
1545,49.287665,-123.1292506,restaurant,stepho's,"{'cuisine': 'greek', 'addr:street': 'Robson Street'}","1359 Robson St, Vancouver, BC V6E 1C6, Canada",V6E,Vancouver (South West End),False
1546,49.2867409,-123.1284213,fast_food,a taste of india,"{'cuisine': 'indian', 'addr:housenumber': '1282', 'addr:street': 'Robson Street'}","1286 Robson St, Vancouver, BC V6E 1C2, Canada",V6E,Vancouver (South West End),False
1547,49.2875709,-123.12910890000002,restaurant,hon's wun-tun house,"{'cuisine': 'chinese', 'addr:housenumber': '1339', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}","1339 Robson St, Vancouver, BC V6E 2B1, Canada",V6E,Vancouver (South West End),False
1548,49.28737279999999,-123.1282271,restaurant,miss korean bbq,"{'addr:housenumber': '793', 'addr:street': 'Jervis Street', 'addr:city': 'Vancouver'}","789 Jervis St, Vancouver, BC V6E 2B1, Canada",V6E,Vancouver (South West End),False
1549,49.2871553,-123.1290789,restaurant,forage,"{'opening_hours': '24/7', 'website': 'https://foragevancouver.com/', 'addr:street': 'Robson Street', 'phone': '+1-604-661-1400'}","1300 Robson St, Vancouver, BC V6E 1C5, Canada",V6E,Vancouver (South West End),False
1550,49.2870445,-123.128902,restaurant,timber,"{'opening_hours': 'Mo-Th 12:00-00:00; Fr 12:00-01:00; Sa 11:00-01:00; Su 11:00-00:00', 'cuisine': 'american', 'addr:housenumber': '1300', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}","1300 Robson St, Vancouver, BC V6E 1C5, Canada",V6E,Vancouver (South West End),False
1551,49.28748579999999,-123.1289807,restaurant,miko sushi,"{'addr:housenumber': '1335', 'phone': '+1-604-681-0339', 'smoking': 'no', 'opening_hours': 'Mo-Fr 11:30-14:00,17:00-21:30; Sa 17:00-21:30', 'cuisine': 'japanese;sushi', 'outdoor_seating': 'no', 'addr:street': 'Robson Street', 'addr:postcode': 'V6E 1C6', 'addr:city': 'Vancouver'}","1333 Robson St, Vancouver, BC V6E 2B1, Canada",V6E,Vancouver (South West End),False
1554,49.2865615,-123.1281828,fast_food,pok'e time,"{'cuisine': 'japanese', 'addr:housenumber': '1258', 'addr:street': 'Robson Street'}","3Z6, 1270 Robson St, Vancouver, BC V6E 1C1, Canada",V6E,Vancouver (South West End),False
1555,49.28641939999999,-123.1272344,cafe,abode,"{'addr:housenumber': '1223', 'addr:street': 'Robson Street'}","1223 Robson St, Vancouver, BC V6E 1C2, Canada",V6E,Vancouver (South West End),False
1556,49.2866559,-123.12749850000002,pub,shenanigans,{'addr:street': 'Robson Street'},"1251 Robson St, Vancouver, BC V6E 1C1, Canada",V6E,Vancouver (South West End),False
1557,49.2821191,-123.1336624,restaurant,ramen koika,"{'addr:province': 'BC', 'opening_hours': 'Mo-Th 11:30-22:00; Fr 11:30-22:30; Sa 12:00-22:30; Su 12:00-22:00', 'addr:housenumber': '1231', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}","1235 Davie St, Vancouver, BC V6E 1N4, Canada",V6E,Vancouver (South West End),False
1558,49.2814778,-123.1336029,cafe,exile,"{'addr:housenumber': '1220', 'addr:street': 'Bute Street'}","1220 Bute St, Vancouver, BC V6E 1Z8, Canada",V6E,Vancouver (South West End),False
1560,49.2859935,-123.1250868,restaurant,pink elephant thai,"{'cuisine': 'thai', 'addr:housenumber': '1152', 'addr:street': 'Alberni Street', 'addr:city': 'Vancouver'}","1150 Alberni St, Vancouver, BC V6E 4R6, Canada",V6E,Vancouver (South West End),False
1564,49.28525,-123.1254062,restaurant,fantacity karaoke,"{'cuisine': 'asian', 'addr:housenumber': '1133', 'addr:street': 'Robson Street'}","1125 Robson St, Vancouver, BC V6E 1B5, Canada",V6E,Vancouver (South West End),False
1565,49.2848652,-123.12566499999998,restaurant,spicy 6,"{'addr:housenumber': '1116', 'website': 'http://spicy6.com', 'phone': '+1-604-336-7999', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'indian', 'addr:street': 'Robson Street', 'fax': '+1-604-336-7997', 'addr:postcode': 'V6E 1B2', 'email': 'eat@spicy6.com', 'addr:city': 'Vancouver'}","1120 Robson St, Vancouver, BC V6E 1B2, Canada",V6E,Vancouver (South West End),False
1566,49.286265500000006,-123.1276613,restaurant,momo sushi,"{'addr:housenumber': '1230', 'website': 'https://momo-sushi.com/', 'phone': '+1-604-563-2022', 'opening_hours': 'Su-Th 11:30-22:30; Fr,Sa 11:30-23:00', 'cuisine': 'japanese; sushi', 'addr:street': 'Robson Street'}","1230 Robson St, Vancouver, BC V6E 1C1, Canada",V6E,Vancouver (South West End),False
1567,49.2830915,-123.13563390000002,restaurant,kinara,"{'addr:housenumber': '1326', 'website': 'http://kinaraindiancuisine.com', 'phone': '+1-604-633-8313', 'opening_hours': 'Mo-Fr 11:00-22:00; Sa, Su 12:00-22:00', 'cuisine': 'indian', 'addr:street': 'Davie Street', 'addr:postcode': 'V6E 1N5', 'addr:city': 'Vancouver'}","1320 Davie St, Vancouver, BC V6E 1N6, Canada",V6E,Vancouver (South West End),False
1571,49.2802018,-123.1306708,restaurant,kadoya,"{'cuisine': 'japanese', 'addr:housenumber': '1063', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}","1063 Davie St, Vancouver, BC V6E 1M5, Canada",V6E,Vancouver (South West End),False
1572,49.2802263,-123.1307093,fast_food,fat burger,"{'cuisine': 'burger', 'addr:housenumber': '1067', 'addr:street': 'Davie Street', 'drive_through': 'no', 'addr:city': 'Vancouver'}","1069 Davie St, Vancouver, BC V6E 1M5, Canada",V6E,Vancouver (South West End),False
1573,49.2877451,-123.12066029999998,restaurant,le petit crêpe,{},"1111 BC-7A, Vancouver, BC V6E 4J6, Canada",V6E,Vancouver (South West End),False
1576,49.2874987,-123.1233065,restaurant,tableau,{},"1177 Melville St, Vancouver, BC V6E 0A3, Canada",V6E,Vancouver (South West End),False
1577,49.2872861,-123.1235682,restaurant,domo sushi,{'cuisine': 'japanese;sushi'},"1160 Melville St, Vancouver, BC V6E 2S8, Canada",V6E,Vancouver (South West End),False
1579,49.2873005,-123.1283864,restaurant,koyuki sapporo ramen,"{'opening_hours': 'Su-Th 11:30-22:00; Fr-Sa 11:30-23:00', 'addr:housenumber': '795', 'name:en': 'Koyuki Sapporo Ramen', 'addr:street': 'Jervis Street'}","795 Jervis St, Vancouver, BC V6E 2B1, Canada",V6E,Vancouver (South West End),False
1581,49.2807869,-123.1078361,restaurant,taishoken,"{'addr:housenumber': '515', 'payment:credit_cards': 'yes', 'phone': '+1-778-737-3805', 'opening_hours': '11:30-16:00,17:00-21:30', 'cuisine': 'ramen', 'addr:street': 'Abbott Street', 'payment:debit_cards': 'yes', 'internet': 'wifi', 'addr:city': 'Vancouver'}","102 W Pender St, Vancouver, BC V6E 2S8, Canada",V6E,Vancouver (South West End),False
1582,49.2806424,-123.1312774,fast_food,fit camp foods,"{'opening_hours': 'Mo-Th 10:00-19:00; Fr 10:00-18:00; Su 12:00-18:00', 'addr:housenumber': '1107', 'name:en': 'Fit Camp Foods', 'addr:street': 'Davie Street'}","1107 Davie St, Vancouver, BC V6E 1N2, Canada",V6E,Vancouver (South West End),False
1583,49.2847964,-123.1243067,restaurant,sushi yan,"{'addr:housenumber': '770', 'website': 'http://www.sushiyan.ca', 'phone': '+1-604-559-3988', 'opening_hours': 'Mo-Fr 11:00-22:00; Sa-Su 12:00-22:00', 'cuisine': 'sushi', 'addr:street': 'Thurlow Street'}","770 Thurlow St, Vancouver, BC V6E 1V8, Canada",V6E,Vancouver (South West End),False
1585,49.2847804,-123.1227707,cafe,thierry,"{'opening_hours': 'Mo-Fr 07:00-00:00; Sa-Su 08:00-00:00', 'addr:housenumber': '1059', 'website': 'https://www.thierrychocolates.com/', 'addr:street': 'Alberni Street', 'addr:postcode': 'V6E 1A1'}","1059 Alberni St, Vancouver, BC V6E 1A3, Canada",V6E,Vancouver (South West End),False
1587,49.277574,-123.1318508,restaurant,osaka sushi,"{'opening_hours': 'Mo-Th 11:00-21:30; Fr,Sa 11:00-22:00; Su 13:00-21:30', 'description': 'http://burrardosakasushi.com', 'addr:housenumber': '1361', 'addr:street': 'Burrard Street', 'phone': '+1-604-677-2677'}","1361 Burrard St, Vancouver, BC V6E 4R1, Canada",V6E,Vancouver (South West End),False
1588,49.2820553,-123.1335652,fast_food,la belle patate,"{'opening_hours': 'Mo-Th 11:00-23:00, Fr,Sa 11:00-03:00, Su 11:00-21:00', 'addr:housenumber': '1215', 'addr:street': 'Davie Street'}","1221 Davie St, Vancouver, BC V6E 1N4, Canada",V6E,Vancouver (South West End),False
1589,49.2812088,-123.13197340000002,restaurant,gurkha himalayan kitchen,"{'addr:housenumber': '1141', 'website': 'http://www.gurkha.ca', 'phone': '+1-604-565-7965', 'opening_hours': 'Mo-Su 17:00-22:00', 'addr:street': 'Davie Street', 'addr:postcode': 'V6E 1N2', 'email': 'info@gurkha.ca'}","1141 Davie St, Vancouver, BC V6E 1N2, Canada",V6E,Vancouver (South West End),False
1590,49.2874551,-123.1289336,restaurant,ramen danbo,"{'opening_hours': 'Mo-Su,PH 11:00-23:00', 'cuisine': 'japanese;ramen', 'addr:housenumber': '1333', 'addr:street': 'Robson Street', 'addr:postcode': 'V6B 1C6'}","1333 Robson St, Vancouver, BC V6E 2B1, Canada",V6E,Vancouver (South West End),False
