,lat,lon,timestamp,amenity,name,tags
8852,49.2627882,-123.1012573,2020-06-15T16:20:22.000-07:00,cafe,tim hortons,"{'brand:wikidata': 'Q175106', 'website': 'https://www.timhortons.com/', 'brand:wikipedia': 'en:Tim Hortons', 'opening_hours': 'Mo-Su 05:00-24:00', 'cuisine': 'coffee_shop', 'source': 'walking', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'operator': 'Restaurant Brands International Inc.'}"
8853,49.2638164,-123.1016653,2018-02-09T04:59:28.000-08:00,restaurant,8 and a 1/2 restaurant,"{'addr:housenumber': '151', 'alt_name': 'Eight and a Half Restaurant', 'phone': '+1-604-568-2703', 'opening_hours': 'Mo-Fr 12:00-00:00; Sa-Su 11:00-00:00', 'addr:street': 'E 8th Avenue', 'source': 'walking'}"
8854,49.2643668,-123.1011666,2020-06-23T20:49:58.000-07:00,restaurant,nirvana restaurant,"{'addr:housenumber': '2313', 'website': 'http://www.nirvanarestaurant.ca', 'internet_access': 'wlan', 'phone': '+1-604-872-8779', 'opening_hours': 'Mo-Fr 11:30-22:30; Sa-Su 12:00-22:30', 'cuisine': 'indian', 'addr:street': 'Main Street', 'source': 'walking', 'addr:postcode': 'V5T 3C9'}"
8855,49.1849463,-123.1292553,2012-05-14T07:37:00.000-07:00,restaurant,sing yee chinese restaurant,{'cuisine': 'chinese'}
8856,49.1835444,-123.1046673,2020-01-22T18:05:50.000-08:00,pub,fogg n' suds,"{'addr:housenumber': '10720', 'website': 'https://www.foggnsuds.ca/', 'phone': '+1-604-273-0776', 'opening_hours': 'Su-Sa 06:30-22:30', 'addr:street': 'Cambie Road', 'email': 'gm@foggnsuds.ca'}"
8860,49.2447764,-123.1537897,2016-12-07T01:54:17.000-08:00,cafe,starbucks,"{'cuisine': 'coffee_shop', 'addr:housenumber': '4635', 'addr:street': 'Arbutus Street'}"
8864,49.225037,-123.0659194,2018-11-07T06:19:20.000-08:00,restaurant,nishiki sushi bar,"{'cuisine': 'japanese', 'addr:housenumber': '6501', 'website': 'www.qqsushi.com', 'addr:street': 'Victoria Drive', 'phone': '+1-604-323-0002'}"
8865,49.226217,-123.065504,2019-11-07T20:49:05.000-08:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}"
8867,49.2540672,-123.2351064,2014-11-07T06:05:18.000-08:00,cafe,blenz coffee,"{'addr:housenumber': '3381', 'website': 'http://www.blenz.ca/', 'wifi': 'free', 'cuisine': 'coffee_shop', 'addr:street': 'Wesbrook Mall', 'entrance': 'yes', 'addr:postcode': 'V6S 0B1', 'addr:city': 'Vancouver'}"
8882,49.2613904,-123.1532615,2010-05-06T22:19:26.000-07:00,restaurant,indishspensable,{}
8883,49.2625141,-123.1527767,2019-08-29T18:50:05.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}"
8884,49.2621248,-123.1532374,2010-12-31T22:15:11.000-08:00,restaurant,gramercy grill,{}
8885,49.2623651,-123.1532375,2016-01-12T03:05:41.000-08:00,restaurant,trees organic,"{'addr:housenumber': '2655', 'opening_hours': 'Mo-Sa 07:00-22:00, Su 08:00-22:00', 'cuisine': 'coffee_shop', 'addr:street': 'Arbutus Street', 'addr:postcode': 'V6J 3Y4', 'addr:city': 'Vancouver'}"
8886,49.2629899,-123.1527502,2010-05-06T22:19:26.000-07:00,restaurant,napoletana,{'cuisine': 'pizza'}
8893,49.3066775,-123.0365159,2019-09-24T20:02:40.000-07:00,fast_food,mcdonald's,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca/', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}"
8904,49.2637878,-123.1861359,2018-07-14T07:13:58.000-07:00,cafe,grounds for coffee,{}
8907,49.2633902,-123.115605,2014-01-23T03:18:55.000-08:00,cafe,blenz coffee,"{'addr:housenumber': '521', 'addr:street': 'West Broadway'}"
8911,49.2634442,-123.1196602,2014-01-23T03:18:55.000-08:00,cafe,blenz,"{'addr:housenumber': '695', 'addr:street': 'West Broadway'}"
8912,49.2631117,-123.1179865,2018-02-10T16:17:22.000-08:00,restaurant,fuloi restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '614', 'addr:street': 'West Broadway', 'phone': '+1-604-879-1889'}"
8913,49.2630798,-123.1160636,2018-08-30T03:12:10.000-07:00,restaurant,peaceful restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '#110 532', 'addr:street': 'West Broadway', 'phone': '+1-604-879-9878'}"
8919,49.1343274,-122.3274622,2019-05-19T14:14:03.000-07:00,restaurant,sushi te,"{'cuisine': 'japanese;sushi', 'alt_name': 'Sushi Teriyaki Japanese Restaurant'}"
8921,49.1339983,-122.3272174,2019-05-19T14:14:03.000-07:00,fast_food,lighthouse fresh & tasty,{}
8923,49.134,-122.3271146,2019-05-19T14:14:03.000-07:00,restaurant,baba's ukrainian kitchen & coffee house,"{'cuisine': 'ukranian', 'amenity:cafe': 'yes'}"
8925,49.1338651,-122.3248304,2020-01-12T16:05:05.000-08:00,fast_food,panago,"{'brand:wikidata': 'Q17111672', 'brand:wikipedia': 'en:Panago', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'addr:unit': '104'}"
8930,49.1340293,-122.3240096,2019-05-19T16:24:30.000-07:00,restaurant,embers bbq house,"{'cuisine': 'barbecue', 'addr:housenumber': '32559', 'addr:street': 'Logan Avenue', 'addr:unit': '107'}"
8932,49.2807258,-123.1185785,2020-03-08T01:51:46.000-08:00,cafe,buro,"{'addr:province': 'BC', 'addr:housenumber': '579', 'outdoor_seating': 'no', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}"
8934,49.1962403,-123.1783082,2018-12-05T00:10:35.000-08:00,bar,,"{'name:fr': ""Salon feuille d'érable"", 'name:en': 'Maple Leaf Lounge', 'outdoor_seating': 'no', 'operator': 'Air Canada'}"
8937,49.2690461,-123.1029151,2020-02-16T02:50:52.000-08:00,cafe,glory juice,"{'diet:vegetarian': 'only', 'addr:housenumber': '78', 'phone': '+1 778 379 9496', 'addr:street': 'East 2nd Avenue', 'addr:postcode': 'V5T 1B1', 'addr:city': 'Vancouver'}"
8956,49.2201791,-122.6627383,2014-01-26T08:56:20.000-08:00,restaurant,daenamoo,{'cuisine': 'korean'}
8958,49.2179075,-122.6471171,2012-05-21T02:06:22.000-07:00,restaurant,andiamo's pizza & pasta house,{'cuisine': 'pizza'}
8961,49.2182528,-122.6527159,2019-09-13T13:56:49.000-07:00,fast_food,subway,"{'addr:housenumber': '20522', 'website': 'http://www.subway.com/', 'cuisine': 'sandwich', 'addr:street': 'Lougheed Highway', 'brand': 'Subway', 'addr:city': 'Maple Ridge'}"
8962,49.2179089,-122.6470097,2012-05-21T02:06:23.000-07:00,restaurant,gm restaurant,{'cuisine': 'indian'}
8964,49.2658614,-123.2427948,2019-05-29T17:24:51.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}"
8965,49.2659729,-123.2424709,2010-02-18T21:59:05.000-08:00,restaurant,mio japan,{'cuisine': 'japanese'}
8966,49.1757603,-123.1425081,2020-03-17T17:01:56.000-07:00,cafe,tim hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '7771', 'website': 'https://www.timhortons.com/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Alderbridge Way', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'operator': 'Restaurant Brands International Inc.'}"
8969,49.2822856,-123.1191044,2019-09-13T13:56:49.000-07:00,cafe,nordstrom e-bar,"{'addr:housenumber': '799', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'smoking': 'outside', 'opening_hours': 'Mo-Su 07:00-21:00', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}"
8970,49.2845541,-123.1181578,2015-08-19T23:03:20.000-07:00,cafe,caffe express,"{'addr:housenumber': '888', 'addr:street': 'Dunsmuir Street'}"
8971,49.2854943,-123.1171956,2019-12-10T04:24:14.000-08:00,restaurant,shogun,"{'opening_hours': 'Mo-Fr 10:00-16:00', 'cuisine': 'japanese', 'addr:housenumber': '518', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}"
8974,49.263849,-123.1421144,2019-09-13T13:56:49.000-07:00,restaurant,old beijing roast duck,"{'addr:housenumber': '1643', 'website': 'http://www.oldbeijingroastduck.com/', 'phone': '+1-604-559-8556', 'cuisine': 'chinese', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
8975,49.2637462,-123.1369381,2014-10-09T05:07:50.000-07:00,restaurant,portobello,{}
8976,49.2789342,-123.1237243,2010-11-23T17:09:29.000-08:00,pub,johnnie fox's irish snug,"{'addr:housenumber': '1033', 'addr:street': 'Granville Street'}"
8977,49.2794404,-123.1230068,2019-09-13T13:56:49.000-07:00,cafe,blenz coffee,"{'opening_hours': 'Mo-Th 07:00-00:00; Fr 07:00-03:00; Sa 08:00-03:00; Su 08:30-23:00', 'addr:housenumber': '999', 'outdoor_seating': 'yes', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
8978,49.2797017,-123.1226378,2019-09-18T23:00:49.000-07:00,restaurant,colony,"{'payment:credit_cards': 'yes', 'addr:street': 'Granville Street', 'smoking': 'no', 'addr:city': 'Vancouver'}"
8979,49.26428,-123.1722925,2019-10-09T05:27:10.000-07:00,restaurant,banana leaf,"{'cuisine': 'malaysian', 'addr:housenumber': '3005', 'website': 'https://www.bananaleaf-vancouver.com/', 'addr:street': 'West Broadway', 'phone': '+1-604-734-3005'}"
8984,49.2750892,-123.1227583,2019-10-27T17:08:25.000-07:00,restaurant,cactus club cafe,"{'diet:gluten_free': 'yes', 'air_conditioning': 'yes', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'diet:vegetarian': 'yes', 'addr:housenumber': '357', 'bar': 'yes', 'phone': '+1-604-685-8070', 'smoking': 'no', 'opening_hours': 'Su-We 11:30-00:00; Th-Sa 11:30-01:00', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street'}"
8985,49.2757856,-123.1211099,2019-09-02T17:44:42.000-07:00,cafe,blenz coffee,"{'website': 'https://blenz.com/', 'internet_access': 'wlan', 'level': '0', 'cuisine': 'coffee_shop', 'addr:postcode': 'V6B 6C5', 'addr:city': 'Vancouver', 'addr:housenumber': '338', 'phone': '+1-604-609-2768', 'smoking': 'no', 'opening_hours': 'Mo-Th 06:00-22:00; Fr 06:00-23:00; Sa 07:00-23:00; Su 07:00-22:00', 'addr:street': 'Helmcken Street', 'email': 'yaletown@blenz.com'}"
8986,49.2757748,-123.1205164,2020-04-05T22:47:49.000-07:00,restaurant,earls kitchen + bar,"{'opening_hours': 'Mo-Th 11:30-24:00, Fr 11:30-01:00, Sa 10:00-01:00, Su 10:00-24:00', 'addr:housenumber': '1095', 'website': 'https://earls.ca', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
8987,49.2765618,-123.1193697,2019-09-18T23:00:49.000-07:00,restaurant,the keg steakhouse + bar - yaletown,"{'addr:housenumber': '1011', 'air_conditioning': 'yes', 'smoking': 'no', 'opening_hours': 'Su-Th 16:00-24:00, Fr,Sa 16:00-01:30', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
8988,49.2781459,-123.1172381,2019-09-18T23:00:49.000-07:00,restaurant,lupo,"{'addr:housenumber': '869', 'addr:street': 'Hamilton Street', 'addr:city': 'Vancouver'}"
8998,49.3059042,-123.037141,2019-03-16T04:03:14.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'cuisine': 'coffee_shop', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}"
9014,49.2792632,-123.11611,2019-08-29T17:37:11.000-07:00,restaurant,wasabi,"{'brand:wikidata': 'Q23891278', 'brand:wikipedia': 'en:Wasabi (restaurant)', 'opening_hours': 'Mo-Th 11:00-19:30; Fr 11:00-18:30', 'cuisine': 'japanese', 'name:en': 'Wasabi', 'brand': 'Wasabi'}"
9016,49.2769826,-122.8579988,2019-08-31T20:37:43.000-07:00,restaurant,lougheed wonton restaurant,{'name:en': 'Lougheed Wonton Restaurant'}
9022,49.279574,-123.1228171,2019-09-02T17:44:42.000-07:00,restaurant,el furniture warehouse - granville,"{'note': 'Every dish is $6', 'addr:housenumber': '989', 'website': 'https://www.warehousegroup.ca/el-furniture-warehouse-granville', 'phone': '+1-604-677-8080', 'opening_hours': 'Mo-Su 11:00-02:00', 'outdoor_seating': 'yes', 'addr:street': 'Granville Street', 'addr:postcode': 'V6Z 1L3', 'addr:city': 'Vancouver'}"
9023,49.2873462,-123.141531,2017-05-17T13:41:42.000-07:00,bar,shamrock alley,"{'addr:housenumber': '1184', 'name:en': 'Shamrock Alley', 'addr:street': 'Denman Street'}"
9024,49.2791309,-123.1234758,2019-09-18T23:00:49.000-07:00,restaurant,the dime,"{'addr:housenumber': '1017', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
9025,49.281417,-123.0949933,2019-09-13T13:57:02.000-07:00,pub,pat's pub,"{'addr:housenumber': '403', 'alt_name': 'Hastings Mill Pub', 'website': 'https://www.patspub.ca/', 'shop': 'alcohol', 'opening_hours': 'Mo-Th 11:00-00:00; Fr-Sa 11:00-01:00; Su 11:00-22:00', 'outdoor_seating': 'no', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}"
9026,49.2831604,-123.1040262,2019-10-03T23:41:01.000-07:00,bar,the diamond,"{'addr:housenumber': '6', 'website': 'http://di6mond.com', 'opening_hours': 'Mo-Th 17:30-01:00; Fr-Sa 17:30-02:00; Su 17:30-00:00', 'addr:street': 'Powell Street', 'addr:postcode': 'V6B 1G7', 'email': 'info@di6mond.com', 'addr:city': 'Vancouver'}"
9027,49.2833904,-123.1044226,2018-10-26T20:30:52.000-07:00,pub,six acres,"{'addr:housenumber': '203', 'website': 'http://sixacres.ca/', 'phone': '+1-604-488-0110', 'opening_hours': 'Su-Th 11:30-23:30; Fr-Sa 11:30-00:30', 'name:en': 'Six Acres', 'addr:street': 'Carrall Street Greenway', 'addr:postcode': 'V6B 2J2', 'email': 'info@sixacres.ca', 'addr:city': 'Vancouver'}"
9030,49.0211881,-122.8049113,2020-01-03T15:51:15.000-08:00,restaurant,primo's mexican grill,"{'addr:housenumber': '15069', 'website': 'https://primosmexicangrill.com', 'cuisine': 'mexican', 'outdoor_seating': 'yes', 'addr:street': 'Marine Drive', 'start_date': '1959'}"
9052,49.214052,-122.9883198,2018-08-10T03:04:49.000-07:00,restaurant,avi pizza,{}
9054,49.2797512,-123.1235262,2020-04-04T20:48:20.000-07:00,restaurant,johnny rockets,"{'brand:wikidata': 'Q1051593', 'addr:housenumber': '755', 'website': 'https://www.johnnyrockets.ca', 'brand:wikipedia': 'en:Johnny Rockets', 'opening_hours': 'Mo-Sa 12:00-20:00; Su 12:00-20:00', 'cuisine': 'burger', 'addr:street': 'Nelson Street', 'brand': 'Johnny Rockets', 'addr:city': 'vancouver'}"
9056,49.2684412,-123.1647514,2019-09-13T13:57:04.000-07:00,restaurant,dark table,"{'addr:housenumber': '2611', 'website': 'http://www.darktable.ca/', 'phone': '+1-604-739-3275', 'addr:street': 'West 4th Avenue', 'addr:postcode': 'V6K 1P8', 'addr:city': 'Vancouver'}"
9068,49.3170584,-123.0926407,2019-09-02T22:08:26.000-07:00,bar,black kettle tasting lounge,"{'addr:housenumber': '720', 'website': 'https://www.blackkettlebrewing.com/', 'shop': 'alcohol', 'phone': '+1-604-537-8959', 'opening_hours': 'Th-Su 11:00-20:00; We 11:00-19:00; Mo,Tu 14:00-19:00', 'addr:street': 'Copping Street', 'addr:postcode': 'V7M 3N2', 'addr:unit': '106', 'addr:city': 'North Vancouver'}"
9069,49.3099735,-123.0339301,2018-10-26T20:31:02.000-07:00,bar,bridge brewing tasting room,"{'addr:housenumber': '1448', 'website': 'https://www.bridgebrewing.com', 'shop': 'alcohol', 'phone': '+1-604-770-2739', 'opening_hours': '11:00-23:00', 'outdoor_seating': 'yes', 'addr:street': 'Charlotte Road', 'addr:postcode': 'V7J 1H2', 'addr:city': 'North Vancouver'}"
9070,49.3135162,-123.0833432,2018-10-26T20:31:03.000-07:00,pub,sailor hägar's,"{'addr:housenumber': '86', 'website': 'http://sailorhagarspub.com/', 'addr:street': 'Semisch Avenue', 'phone': '+1-604-984-3087', 'addr:postcode': 'V7M 3H8'}"
9074,49.308336,-123.0727453,2018-10-26T20:31:03.000-07:00,bar,beere brewing tasting room,"{'website': 'https://www.beerebrewing.com/', 'shop': 'alcohol', 'phone': '+1-604-983-2163', 'opening_hours': 'Mo-Tu 13:00-21:00; We-Sa 12:00-23:00; Su 12:00-21:00', 'outdoor_seating': 'yes', 'email': 'info@beerebrewing.com'}"
9076,49.2663099,-123.2470453,2018-10-25T14:21:02.000-07:00,restaurant,tacomio,"{'addr:housenumber': '6025', 'phone': '+1-604-288-9511', 'cuisine': 'mexican', 'addr:street': 'University Boulevard', 'addr:postcode': 'V6T 0C5', 'addr:city': 'Vancouver'}"
9077,49.2860028,-123.1124564,2019-05-13T07:07:34.000-07:00,fast_food,chronic tacos,{'opening_hours': 'Mo-Th 10:00-22:00; Fr-Sa 10:00-23:00; Su 10:00-21:00'}
9078,49.2880327,-123.1236171,2018-08-12T03:02:20.000-07:00,fast_food,a&w,{}
9081,49.0332823,-122.8008908,2018-08-12T19:42:58.000-07:00,restaurant,mr. pei restaurant,"{'addr:housenumber': '1724', 'alt_name': ""Mr. Pei's Restaurant"", 'website': 'http://www.mrpeirestaurant.com', 'level': '0', 'opening_hours': '10:00-22:00', 'addr:street': '152 Street', 'url': 'https://www.healthspace.ca/Clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=16B0CEFD16ACD6F98825816E005D4C78', 'addr:city': 'Surrey'}"
9083,49.2314573,-123.0653667,2018-08-12T21:03:43.000-07:00,restaurant,east kitchen,{}
9084,49.2881797,-123.1171247,2019-10-20T03:44:14.000-07:00,restaurant,botanist,"{'wheelchair': 'yes', 'delivery': 'no', 'note': 'The restaurant is located inside the Fairmont Pacific Rim hotel. It features a dining room, outside sitting into the hotel garden as well as a bar/lounge.', 'cuisine': 'international;regional', 'addr:postcode': 'V6C 0B9', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'toilets:wheelchair': 'yes', 'addr:housenumber': '1038', 'phone': '+1-604-695-5500', 'opening_hours': 'Mo-Fr 06:30-22:00; Sa-Su 07:00-22:00', 'outdoor_seating': 'yes', 'addr:street': 'Canada Place', 'email': 'info@botanistrestaurant.com'}"
9095,49.264159,-123.1654098,2018-03-06T17:04:16.000-08:00,restaurant,sunshine classic diner,{}
9096,49.1577863,-122.7783764,2018-08-27T01:05:59.000-07:00,restaurant,yoko sushi,{}
9102,49.2560819,-123.1153942,2019-08-29T17:44:11.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 08:00-22:00; Sa 09:00-21:00; Su 10:00-21:00', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}"
9103,49.2545767,-123.1149923,2020-06-24T20:24:18.000-07:00,restaurant,potluck hawker eatery,"{'cuisine': 'asian', 'addr:housenumber': '3424', 'website': 'https://www.potluckyvr.ca/', 'addr:street': 'Cambie Street'}"
9105,49.2873114,-123.1171281,2015-08-14T02:09:45.000-07:00,restaurant,elephant & castle,"{'opening_hours': 'Su-Tu 11:00-23:00; We-Sa 11:00-00:00', 'addr:housenumber': '385', 'addr:street': 'Burrard Street'}"
9106,49.2635247,-123.1239578,2020-02-23T17:20:00.000-08:00,cafe,halfday flower and tea,"{'addr:housenumber': '895', 'addr:street': 'West Broadway', 'phone': '+1-778-371-8343', 'addr:postcode': 'V5Z 1J9', 'addr:city': 'Vancouver'}"
9109,49.2837118,-123.1135835,2019-09-18T23:00:49.000-07:00,restaurant,cartems donuterie,"{'addr:housenumber': '534', 'phone': '+1-778-708-0996', 'cuisine': 'donut', 'addr:street': 'West Pender Street', 'addr:postcode': 'V6B 1V3', 'addr:city': 'Vancouver'}"
9114,49.2704154,-123.1346411,2019-03-22T02:49:43.000-07:00,bar,the liberty distillery,"{'opening_hours': 'Mo-Su 11:00-20:00', 'addr:housenumber': '1494-1', 'website': 'https://www.thelibertydistillery.com/', 'addr:street': 'Old Bridge Street'}"
9181,49.2185816,-122.9517276,2019-09-13T13:56:58.000-07:00,cafe,waves coffee house,"{'addr:housenumber': '101-7315', 'addr:street': 'Edmonds Street', 'addr:city': 'Burnaby'}"
9182,49.2190996,-122.9671782,2015-08-17T17:05:24.000-07:00,restaurant,sushi garden,{'cuisine': 'sushi'}
9183,49.219026,-122.9666739,2019-07-02T01:21:58.000-07:00,cafe,tim hortons,"{'brand:wikidata': 'Q175106', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
9185,49.2265992,-122.8930617,2015-08-18T02:55:56.000-07:00,fast_food,subway,{}
9189,49.2296274,-122.8930656,2015-08-18T03:25:39.000-07:00,restaurant,gino's restaurant,{}
9190,49.2306684,-122.8929259,2015-10-12T18:14:25.000-07:00,restaurant,sushi heaven,"{'addr:housenumber': '457B', 'addr:street': 'East Columbia Street'}"
9192,49.243914,-122.8908022,2015-08-18T03:59:07.000-07:00,restaurant,,{}
9195,49.1178684,-123.1576282,2012-09-02T19:06:49.000-07:00,cafe,diplomat bakery,{'cuisine': 'coffee_shop'}
9196,49.0406965,-122.2203188,2019-06-17T23:13:28.000-07:00,cafe,tim hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}"
9198,49.2631815,-123.1220615,2019-08-28T07:13:37.000-07:00,restaurant,ta-ke don,{'cuisine': 'japanese'}
9199,49.197483,-123.177973,2019-09-14T05:00:22.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
9200,49.197546,-123.178164,2019-09-14T05:00:22.000-07:00,fast_food,pizza hut express,"{'brand:wikidata': 'Q191615', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Pizza Hut', 'brand:wikipedia': 'en:Pizza Hut'}"
9201,49.197361,-123.178806,2011-04-27T23:00:51.000-07:00,restaurant,milestones,{}
9202,49.197646,-123.178346,2018-04-21T21:27:40.000-07:00,fast_food,hanami,"{'opening_hours': 'Mo-Su 09:00-23:00', 'cuisine': 'asian'}"
9203,49.197773,-123.178357,2019-08-23T19:09:15.000-07:00,fast_food,famous famiglia,{'cuisine': 'pizza'}
9204,49.197857,-123.178461,2019-09-14T05:00:22.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Su 09:00-23:00', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}"
